course_code,course_name,link
EDIE 605,Thesis Submission and Defense,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/187?entityType=Course&reportId=422
EDIE 625,Fundamentals of Inclusive Education,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/188?entityType=Course&reportId=422
EDIE 626,Global Perspectives on Inclusive Education,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/189?entityType=Course&reportId=422
EDIE 628,Inclusive Curriculum and Assessment,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/190?entityType=Course&reportId=422
EDIE 629,Gifted and Talented Learners,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/191?entityType=Course&reportId=422
EDIE 631,Developing Inclusive Schools for an Inclusive Society,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/192?entityType=Course&reportId=422
EDML 601,Introduction to Linguistics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/204?entityType=Course&reportId=422
EDML 602,Academic Literacies for Multilingual Education Professionals I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/850?entityType=Course&reportId=422
EDML 603,Academic Literacies for Multilingual Education Professionals II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/860?entityType=Course&reportId=422
EDML 610,Foundations of Multilingual Education,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/205?entityType=Course&reportId=422
EDML 612,Multilingual Society,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/206?entityType=Course&reportId=422
EDML 613,The Multilingual School,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/207?entityType=Course&reportId=422
EDML 614,Multilingual Curriculum Development and Assessment,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/208?entityType=Course&reportId=422
EDML 620,Language and Literacy Development,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/209?entityType=Course&reportId=422
EDML 622,First and Second Langauge Acquisition,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/210?entityType=Course&reportId=422
EDML 627,Application of CLIL in Teaching,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/211?entityType=Course&reportId=422
EDML 629,Multiliteracies: Teaching Language and Literacy for a Multilingual Context,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/212?entityType=Course&reportId=422
EDML 630,Language Policy and Education Reform Across Contexts,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/213?entityType=Course&reportId=422
EDML 680,Developing the Thesis Research Topic,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/214?entityType=Course&reportId=422
EDML 690,Thesis Research I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1326?entityType=Course&reportId=422
EDML 691,Thesis Research II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/216?entityType=Course&reportId=422
EDML 692,Thesis Research III,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1327?entityType=Course&reportId=422
EDSE 601,Thesis Seminar I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/173?entityType=Course&reportId=422
EDSE 602,Thesis Seminar II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/174?entityType=Course&reportId=422
EDSE 603,Thesis Seminar III,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/175?entityType=Course&reportId=422
EDSE 604,Thesis Seminar IV,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/176?entityType=Course&reportId=422
EDSE 605,Thesis Submission and Defense,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/177?entityType=Course&reportId=422
EDSE 621,Education Policy Analysis and Development,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/178?entityType=Course&reportId=422
EDSE 625,Fundamentals of School Education,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/179?entityType=Course&reportId=422
EDSE 626,Curriculum Development and Implementation,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/180?entityType=Course&reportId=422
EDSE 629,Teacher Development and Identity,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/181?entityType=Course&reportId=422
EDSE 632,School Improvement and Effectiveness,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/182?entityType=Course&reportId=422
EDUC 510,Advanced English for Education Professionals I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/135?entityType=Course&reportId=422
EDUC 511,Advanced English for Education Professionals II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/136?entityType=Course&reportId=422
EDUC 512,English for Thesis Writing I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/137?entityType=Course&reportId=422
EDUC 513,English for Thesis Writing II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/138?entityType=Course&reportId=422
EDUC 531,Academic English II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/140?entityType=Course&reportId=422
EDUC 535,Academic English I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/141?entityType=Course&reportId=422
EDUC 571,Basic Kazakh,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/129?entityType=Course&reportId=422
EDUC 572,Kazakh for Professional Purposes,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/130?entityType=Course&reportId=422
EDUC 573,Academic Writing in Kazakh,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/131?entityType=Course&reportId=422
EDUC 581,Basic Kazakh (MSc),https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/142?entityType=Course&reportId=422
EDUC 582,Kazakh for Professional Purposes (MSc),https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/143?entityType=Course&reportId=422
EDUC 583,Academic Writing in Kazakh (MSc),https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/144?entityType=Course&reportId=422
EDUC 585,Education in Kazakhstan for International Students,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/132?entityType=Course&reportId=422
EDUC 590,Academic English Writing for Doctoral Students I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/151?entityType=Course&reportId=422
EDUC 591,Academic English Writing for Doctoral Students II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/152?entityType=Course&reportId=422
EDUC 592,Academic English Writing for Doctoral Students III,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/153?entityType=Course&reportId=422
EDUC 602,Educational Context and Reform in Kazakhstan,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/139?entityType=Course&reportId=422
EDUC 606,Introduction to Education Research,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/145?entityType=Course&reportId=422
EDUC 607,Research Methods I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/133?entityType=Course&reportId=422
EDUC 608,Research Methods II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/134?entityType=Course&reportId=422
EDUC 610,Management in Education,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/146?entityType=Course&reportId=422
EDUC 617,Contextualizing Education Reform in Kazakhstan and Beyond,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/147?entityType=Course&reportId=422
EDUC 618,Educational Leadership,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/148?entityType=Course&reportId=422
EDUC 627,Psychology of Learning,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/149?entityType=Course&reportId=422
EDUC 630,Economics and Finance in Education,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/150?entityType=Course&reportId=422
EDUC 701,Education Research Methods,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/154?entityType=Course&reportId=422
EDUC 704,Advanced Methods of Education Research,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/155?entityType=Course&reportId=422
EDUC 705,Advanced Methods of Education Research: Qualitative Methods,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/156?entityType=Course&reportId=422
EDUC 709,Introduction to Scholarship in Education,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/157?entityType=Course&reportId=422
EDUC 711,Globalization and Education,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/158?entityType=Course&reportId=422
EDUC 712,Educational Policy and Reform,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/159?entityType=Course&reportId=422
EDUC 720,Philosophy of Education,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/160?entityType=Course&reportId=422
EDUC 727,Exploring the Research Topic I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/161?entityType=Course&reportId=422
EDUC 728,Exploring the Research Topic II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/162?entityType=Course&reportId=422
EDUC 729,Developing the Research Topic,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/163?entityType=Course&reportId=422
EDUC 730,Preparation for Proposal Defence,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/164?entityType=Course&reportId=422
EDUC 733,Thesis Proposal Defense,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/165?entityType=Course&reportId=422
EDUC 740,Doctoral Seminar I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/166?entityType=Course&reportId=422
EDUC 741,Doctoral Seminar II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/167?entityType=Course&reportId=422
EDUC 751,Dissertation Research,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/168?entityType=Course&reportId=422
EDUC 752,Dissertation Research: Independent Study,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/169?entityType=Course&reportId=422
EDUC 753,Thesis Defense,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/851?entityType=Course&reportId=422
EDUC 760,"Teaching and Learning in the University Context: Curriculum, Pedagogy and Assessment",https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/171?entityType=Course&reportId=422
EDUC 800,International Study,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/172?entityType=Course&reportId=422
ELCE 200,Circuits Theory I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1065?entityType=Course&reportId=422
ELCE 201,Circuits Theory II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1066?entityType=Course&reportId=422
ELCE 201L,Circuits Theory Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1253?entityType=Course&reportId=422
ELCE 202,Digital Logic Design,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/891?entityType=Course&reportId=422
ELCE 202L,Digital Logic Design Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/892?entityType=Course&reportId=422
ELCE 203,Signals and Systems,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1198?entityType=Course&reportId=422
ELCE 203L,Signals and Systems Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1199?entityType=Course&reportId=422
ELCE 204,Solid State Devices,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/932?entityType=Course&reportId=422
ELCE 204L,Solid State Devices Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/933?entityType=Course&reportId=422
ELCE 205,Discrete Mathematics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/893?entityType=Course&reportId=422
ELCE 300,Microprocessor Systems,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1220?entityType=Course&reportId=422
ELCE 300L,Microprocessor Systems Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1221?entityType=Course&reportId=422
ELCE 301,Electronic Circuits,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1192?entityType=Course&reportId=422
ELCE 301L,Electronic Circuits Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1193?entityType=Course&reportId=422
ELCE 302,Electrical Machines,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1214?entityType=Course&reportId=422
ELCE 302L,Electrical Machines Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1215?entityType=Course&reportId=422
ELCE 303,Power System Analysis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1154?entityType=Course&reportId=422
ELCE 303L,Power System Analysis Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1155?entityType=Course&reportId=422
ELCE 304,Computer Networks,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1224?entityType=Course&reportId=422
ELCE 304L,Computer Networks Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1225?entityType=Course&reportId=422
ELCE 305,Data Structures and Algorithms,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/881?entityType=Course&reportId=422
ELCE 305L,Data Structures and Algorithms Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/882?entityType=Course&reportId=422
ELCE 306,Linear Control Theory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1161?entityType=Course&reportId=422
ELCE 306L,Linear Control Theory Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1162?entityType=Course&reportId=422
ELCE 307,Digital Signal Processing,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1200?entityType=Course&reportId=422
ELCE 307L,Digital Signal Processing Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1201?entityType=Course&reportId=422
ELCE 308,Communication Systems,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1222?entityType=Course&reportId=422
ELCE 308L,Communication Systems Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1223?entityType=Course&reportId=422
ELCE 309,Individual Study,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1071?entityType=Course&reportId=422
ELCE 310L,Electronic Instrumentation and Measurement Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/890?entityType=Course&reportId=422
ELCE 311,Interdisciplinary Design Project,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1271?entityType=Course&reportId=422
ELCE 350,Electromagnetics I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/984?entityType=Course&reportId=422
ELCE 352,Applied Simulation Laboratory,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1343?entityType=Course&reportId=422
ELCE 399,Internship,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1202?entityType=Course&reportId=422
